timestamp,power(W),energy(kWh)
2025-02-06 08:30:00,23.93,20.9385
2025-02-06 08:35:00,24.71,20.94056
2025-02-06 08:40:00,24.61,20.94261
2025-02-06 08:45:00,23.59,20.94458
2025-02-06 08:50:00,22.92,20.94649
2025-02-06 08:55:00,25.04,20.94857
2025-02-06 09:00:00,23.76,20.95056
2025-02-06 09:05:00,23.57,20.95252
2025-02-06 09:10:00,23.85,20.95451
2025-02-06 09:15:00,23.48,20.95646
2025-02-06 09:20:00,22.83,20.95837
2025-02-06 09:25:00,24.36,20.9604
2025-02-06 09:30:00,24.28,20.96242
2025-02-06 09:35:00,23.74,20.9644
2025-02-06 09:40:00,23.82,20.96638
2025-02-06 09:45:00,24.81,20.96845
2025-02-06 09:50:00,23.41,20.9704
2025-02-06 09:55:00,24.69,20.97246
2025-02-06 10:00:00,23.92,20.97445
2025-02-06 10:05:00,24.17,20.97647
2025-02-06 10:10:00,22.99,20.97838
2025-02-06 10:15:00,24.51,20.98042
2025-02-06 10:20:00,23.12,20.98235
2025-02-06 10:25:00,24.99,20.98443
2025-02-06 10:30:00,23.44,20.98639
2025-02-06 10:35:00,23.8,20.98837
2025-02-06 10:40:00,24.16,20.99038
2025-02-06 10:45:00,24.77,20.99245
2025-02-06 10:50:00,23.86,20.99444
2025-02-06 10:55:00,23.8,20.99642
2025-02-06 11:00:00,24.97,20.9985
2025-02-06 11:05:00,25.09,21.00059
2025-02-06 11:10:00,24.04,21.00259
2025-02-06 11:15:00,23.08,21.00452
2025-02-06 11:20:00,24.5,21.00656
2025-02-06 11:25:00,23.94,21.00855
2025-02-06 11:30:00,23.67,21.01053
2025-02-06 11:35:00,23.43,21.01248
2025-02-06 11:40:00,25.01,21.01456
2025-02-06 11:45:00,24.92,21.01664
2025-02-06 11:50:00,24.0,21.01864
2025-02-06 11:55:00,23.27,21.02058
2025-02-06 12:00:00,24.42,21.02261
2025-02-06 12:05:00,23.06,21.02454
2025-02-06 12:10:00,25.2,21.02664
2025-02-06 12:15:00,24.42,21.02867
2025-02-06 12:20:00,22.97,21.03058
2025-02-06 12:25:00,24.1,21.03259
2025-02-06 12:30:00,23.54,21.03455
2025-02-06 12:35:00,23.97,21.03655
2025-02-06 12:40:00,23.61,21.03852
2025-02-06 12:45:00,24.69,21.04058
2025-02-06 12:50:00,24.04,21.04258
2025-02-06 12:55:00,23.18,21.04451
2025-02-06 13:00:00,22.83,21.04642
2025-02-06 13:05:00,23.96,21.04841
2025-02-06 13:10:00,24.21,21.05043
2025-02-06 13:15:00,25.18,21.05253
2025-02-06 13:20:00,23.83,21.05451
2025-02-06 13:25:00,22.82,21.05642
2025-02-06 13:30:00,23.45,21.05837
2025-02-06 13:35:00,22.96,21.06028
2025-02-06 13:40:00,23.17,21.06221
2025-02-06 13:45:00,23.74,21.06419
2025-02-06 13:50:00,24.19,21.06621
2025-02-06 13:55:00,24.83,21.06828
2025-02-06 14:00:00,25.18,21.07037
2025-02-06 14:05:00,24.33,21.0724
2025-02-06 14:10:00,24.23,21.07442
2025-02-06 14:15:00,23.21,21.07636
2025-02-06 14:20:00,24.63,21.07841
2025-02-06 14:25:00,24.09,21.08042
2025-02-06 14:30:00,23.66,21.08239
2025-02-06 14:35:00,23.95,21.08438
2025-02-06 14:40:00,23.09,21.08631
2025-02-06 14:45:00,23.91,21.0883
2025-02-06 14:50:00,23.13,21.09023
2025-02-06 14:55:00,24.33,21.09226
2025-02-06 15:00:00,23.34,21.0942
2025-02-06 15:05:00,22.89,21.09611
2025-02-06 15:10:00,23.89,21.0981
2025-02-06 15:15:00,25.14,21.10019
2025-02-06 15:20:00,24.53,21.10224
2025-02-06 15:25:00,23.32,21.10418
2025-02-06 15:30:00,23.18,21.10611
2025-02-06 15:35:00,23.2,21.10805
2025-02-06 15:40:00,22.92,21.10996
2025-02-06 15:45:00,24.81,21.11202
2025-02-06 15:50:00,24.03,21.11403
2025-02-06 15:55:00,24.31,21.11605
2025-02-06 16:00:00,23.96,21.11805
2025-02-06 16:05:00,23.46,21.12001
2025-02-06 16:10:00,24.65,21.12206
2025-02-06 16:15:00,24.3,21.12408
2025-02-06 16:20:00,24.58,21.12613
2025-02-06 16:25:00,23.15,21.12806
2025-02-06 16:30:00,22.9,21.12997
2025-02-06 16:35:00,23.62,21.13194
2025-02-06 16:40:00,22.88,21.13385
2025-02-06 16:45:00,23.25,21.13578
2025-02-06 16:50:00,23.32,21.13773
2025-02-06 16:55:00,24.2,21.13974
2025-02-06 17:00:00,23.62,21.14171
2025-02-06 17:05:00,23.82,21.1437
2025-02-06 17:10:00,24.66,21.14575
2025-02-06 17:15:00,22.83,21.14765
2025-02-06 17:20:00,23.78,21.14964
2025-02-06 17:25:00,23.35,21.15158
2025-02-06 17:30:00,23.5,21.15354
2025-02-06 17:35:00,24.23,21.15556
2025-02-06 17:40:00,24.19,21.15758
2025-02-06 17:45:00,24.44,21.15961
2025-02-06 17:50:00,24.91,21.16169
2025-02-06 17:55:00,24.47,21.16373
2025-02-06 18:00:00,24.63,21.16578
2025-02-06 18:05:00,23.9,21.16777
2025-02-06 18:10:00,24.05,21.16977
2025-02-06 18:15:00,23.87,21.17176
2025-02-06 18:20:00,23.04,21.17368
2025-02-06 18:25:00,24.89,21.17576
2025-02-06 18:30:00,22.95,21.17767
2025-02-06 18:35:00,24.05,21.17967
2025-02-06 18:40:00,24.0,21.18168
2025-02-06 18:45:00,25.19,21.18377
2025-02-06 18:50:00,24.3,21.1858
2025-02-06 18:55:00,24.69,21.18786
2025-02-06 19:00:00,23.78,21.18984
2025-02-06 19:05:00,23.2,21.19177
2025-02-06 19:10:00,24.06,21.19378
2025-02-06 19:15:00,24.32,21.1958
2025-02-06 19:20:00,24.24,21.19782
2025-02-06 19:25:00,24.06,21.19983
2025-02-06 19:30:00,24.87,21.2019
2025-02-06 19:35:00,23.37,21.20385
2025-02-06 19:40:00,23.68,21.20582
2025-02-06 19:45:00,24.84,21.20789
2025-02-06 19:50:00,24.3,21.20992
2025-02-06 19:55:00,23.65,21.21189
2025-02-06 20:00:00,23.7,21.21386
2025-02-06 20:05:00,25.19,21.21596
2025-02-06 20:10:00,23.17,21.21789
2025-02-06 20:15:00,24.21,21.21991
2025-02-06 20:20:00,22.84,21.22181
2025-02-06 20:25:00,23.75,21.22379
2025-02-06 20:30:00,25.08,21.22588
2025-02-06 20:35:00,23.17,21.22781
2025-02-06 20:40:00,24.85,21.22988
2025-02-06 20:45:00,23.98,21.23188
2025-02-06 20:50:00,24.19,21.2339
2025-02-06 20:55:00,23.88,21.23589
2025-02-06 21:00:00,23.1,21.23781
2025-02-06 21:05:00,24.52,21.23986
2025-02-06 21:10:00,24.81,21.24192
2025-02-06 21:15:00,24.19,21.24394
2025-02-06 21:20:00,23.63,21.24591
2025-02-06 21:25:00,23.51,21.24787
2025-02-06 21:30:00,25.07,21.24996
2025-02-06 21:35:00,23.14,21.25188
2025-02-06 21:40:00,25.1,21.25398
2025-02-06 21:45:00,24.35,21.25601
2025-02-06 21:50:00,23.67,21.25798
2025-02-06 21:55:00,23.18,21.25991
2025-02-06 22:00:00,23.09,21.26183
2025-02-06 22:05:00,23.68,21.26381
2025-02-06 22:10:00,24.6,21.26586
2025-02-06 22:15:00,24.84,21.26793
2025-02-06 22:20:00,24.47,21.26997
2025-02-06 22:25:00,24.97,21.27205
2025-02-06 22:30:00,24.32,21.27407
2025-02-06 22:35:00,25.06,21.27616
2025-02-06 22:40:00,23.72,21.27814
2025-02-06 22:45:00,24.64,21.28019
2025-02-06 22:50:00,23.88,21.28218
2025-02-06 22:55:00,23.06,21.2841
2025-02-06 23:00:00,23.65,21.28607
2025-02-06 23:05:00,24.29,21.2881
2025-02-06 23:10:00,25.12,21.29019
2025-02-06 23:15:00,24.34,21.29222
2025-02-06 23:20:00,24.91,21.2943
2025-02-06 23:25:00,23.83,21.29628
2025-02-06 23:30:00,22.82,21.29818
2025-02-06 23:35:00,23.89,21.30017
2025-02-06 23:40:00,23.95,21.30217
2025-02-06 23:45:00,23.9,21.30416
2025-02-06 23:50:00,23.05,21.30608
2025-02-06 23:55:00,23.61,21.30805
2025-02-07 00:00:00,24.87,21.31012
2025-02-07 00:05:00,22.91,21.31203
2025-02-07 00:10:00,24.2,21.31405
2025-02-07 00:15:00,23.59,21.31601
2025-02-07 00:20:00,23.11,21.31794
2025-02-07 00:25:00,23.76,21.31992
2025-02-07 00:30:00,23.4,21.32187
2025-02-07 00:35:00,23.5,21.32383
2025-02-07 00:40:00,24.91,21.3259
2025-02-07 00:45:00,23.06,21.32783
2025-02-07 00:50:00,24.01,21.32983
2025-02-07 00:55:00,25.07,21.33192
2025-02-07 01:00:00,23.68,21.33389
2025-02-07 01:05:00,25.13,21.33598
2025-02-07 01:10:00,24.7,21.33804
2025-02-07 01:15:00,24.23,21.34006
2025-02-07 01:20:00,24.4,21.34209
2025-02-07 01:25:00,23.72,21.34407
2025-02-07 01:30:00,24.24,21.34609
2025-02-07 01:35:00,24.28,21.34811
2025-02-07 01:40:00,23.54,21.35008
2025-02-07 01:45:00,24.38,21.35211
2025-02-07 01:50:00,23.52,21.35407
2025-02-07 01:55:00,23.73,21.35605
2025-02-07 02:00:00,22.82,21.35795
2025-02-07 02:05:00,24.33,21.35997
2025-02-07 02:10:00,23.97,21.36197
2025-02-07 02:15:00,25.18,21.36407
2025-02-07 02:20:00,23.2,21.366
2025-02-07 02:25:00,23.77,21.36798
2025-02-07 02:30:00,24.41,21.37002
2025-02-07 02:35:00,23.08,21.37194
2025-02-07 02:40:00,24.62,21.37399
2025-02-07 02:45:00,24.57,21.37604
2025-02-07 02:50:00,22.96,21.37795
2025-02-07 02:55:00,25.04,21.38004
2025-02-07 03:00:00,24.53,21.38209
2025-02-07 03:05:00,23.49,21.38404
2025-02-07 03:10:00,24.58,21.38609
2025-02-07 03:15:00,24.27,21.38811
2025-02-07 03:20:00,24.13,21.39012
2025-02-07 03:25:00,23.95,21.39212
2025-02-07 03:30:00,24.51,21.39416
2025-02-07 03:35:00,23.59,21.39613
2025-02-07 03:40:00,24.08,21.39813
2025-02-07 03:45:00,24.22,21.40015
2025-02-07 03:50:00,24.31,21.40218
2025-02-07 03:55:00,23.33,21.40412
2025-02-07 04:00:00,23.11,21.40605
2025-02-07 04:05:00,23.97,21.40805
2025-02-07 04:10:00,24.47,21.41009
2025-02-07 04:15:00,23.99,21.41209
2025-02-07 04:20:00,22.95,21.414
2025-02-07 04:25:00,23.69,21.41597
2025-02-07 04:30:00,22.85,21.41788
2025-02-07 04:35:00,23.12,21.4198
2025-02-07 04:40:00,24.68,21.42186
2025-02-07 04:45:00,23.16,21.42379
2025-02-07 04:50:00,23.2,21.42572
2025-02-07 04:55:00,23.59,21.42769
2025-02-07 05:00:00,23.17,21.42962
2025-02-07 05:05:00,22.88,21.43153
2025-02-07 05:10:00,23.51,21.43349
2025-02-07 05:15:00,24.56,21.43553
2025-02-07 05:20:00,24.52,21.43758
2025-02-07 05:25:00,23.25,21.43952
2025-02-07 05:30:00,24.96,21.4416
2025-02-07 05:35:00,23.31,21.44354
2025-02-07 05:40:00,24.34,21.44557
2025-02-07 05:45:00,24.41,21.4476
2025-02-07 05:50:00,24.39,21.44963
2025-02-07 05:55:00,24.91,21.45171
2025-02-07 06:00:00,23.52,21.45367
2025-02-07 06:05:00,25.03,21.45575
2025-02-07 06:10:00,23.5,21.45771
2025-02-07 06:15:00,25.1,21.4598
2025-02-07 06:20:00,22.83,21.46171
2025-02-07 06:25:00,24.78,21.46377
2025-02-07 06:30:00,22.92,21.46568
2025-02-07 06:35:00,24.13,21.46769
2025-02-07 06:40:00,23.36,21.46964
2025-02-07 06:45:00,22.98,21.47155
2025-02-07 06:50:00,23.16,21.47348
2025-02-07 06:55:00,23.08,21.47541
2025-02-07 07:00:00,24.35,21.47744
2025-02-07 07:05:00,24.36,21.47947
2025-02-07 07:10:00,24.53,21.48151
2025-02-07 07:15:00,23.39,21.48346
2025-02-07 07:20:00,24.99,21.48554
2025-02-07 07:25:00,24.34,21.48757
2025-02-07 07:30:00,23.08,21.4895
2025-02-07 07:35:00,24.25,21.49152
2025-02-07 07:40:00,23.01,21.49343
2025-02-07 07:45:00,23.27,21.49537
2025-02-07 07:50:00,24.05,21.49738
2025-02-07 07:55:00,23.65,21.49935
2025-02-07 08:00:00,24.05,21.50135
2025-02-07 08:05:00,22.88,21.50326
2025-02-07 08:10:00,22.91,21.50517
2025-02-07 08:15:00,23.46,21.50712
2025-02-07 08:20:00,23.27,21.50906
2025-02-07 08:25:00,25.13,21.51116
2025-02-07 08:30:00,23.63,21.51313
2025-02-07 08:35:00,24.18,21.51514
2025-02-07 08:40:00,24.15,21.51715
2025-02-07 08:45:00,25.0,21.51924
2025-02-07 08:50:00,24.22,21.52126
2025-02-07 08:55:00,23.31,21.5232
2025-02-07 09:00:00,23.5,21.52516
2025-02-07 09:05:00,24.77,21.52722
2025-02-07 09:10:00,25.13,21.52931
2025-02-07 09:15:00,24.62,21.53137
2025-02-07 09:20:00,23.41,21.53332
2025-02-07 09:25:00,24.64,21.53537
2025-02-07 09:30:00,23.96,21.53737
2025-02-07 09:35:00,24.17,21.53938
2025-02-07 09:40:00,24.09,21.54139
2025-02-07 09:45:00,23.76,21.54337
2025-02-07 09:50:00,23.16,21.5453
2025-02-07 09:55:00,23.25,21.54724
2025-02-07 10:00:00,23.07,21.54916
2025-02-07 10:05:00,25.18,21.55126
2025-02-07 10:10:00,23.51,21.55322
2025-02-07 10:15:00,25.15,21.55531
2025-02-07 10:20:00,23.0,21.55723
2025-02-07 10:25:00,23.58,21.55919
2025-02-07 10:30:00,24.3,21.56122
2025-02-07 10:35:00,23.3,21.56316
2025-02-07 10:40:00,23.93,21.56515
2025-02-07 10:45:00,24.44,21.56719
2025-02-07 10:50:00,23.95,21.56919
2025-02-07 10:55:00,23.57,21.57115
2025-02-07 11:00:00,25.0,21.57323
2025-02-07 11:05:00,24.83,21.5753
2025-02-07 11:10:00,23.72,21.57728
2025-02-07 11:15:00,23.27,21.57922
2025-02-07 11:20:00,24.34,21.58125
2025-02-07 11:25:00,24.31,21.58327
2025-02-07 11:30:00,23.82,21.58526
2025-02-07 11:35:00,23.74,21.58724
2025-02-07 11:40:00,23.83,21.58922
2025-02-07 11:45:00,24.37,21.59125
2025-02-07 11:50:00,24.49,21.59329
2025-02-07 11:55:00,25.14,21.59539
2025-02-07 12:00:00,24.51,21.59743
2025-02-07 12:05:00,23.13,21.59936
2025-02-07 12:10:00,24.06,21.60136
2025-02-07 12:15:00,24.84,21.60343
2025-02-07 12:20:00,23.26,21.60537
2025-02-07 12:25:00,24.05,21.60738
2025-02-07 12:30:00,24.79,21.60944
2025-02-07 12:35:00,24.12,21.61145
2025-02-07 12:40:00,22.97,21.61337
2025-02-07 12:45:00,22.9,21.61528
2025-02-07 12:50:00,23.2,21.61721
2025-02-07 12:55:00,23.27,21.61915
2025-02-07 13:00:00,23.9,21.62114
2025-02-07 13:05:00,25.19,21.62324
2025-02-07 13:10:00,24.14,21.62525
2025-02-07 13:15:00,23.05,21.62717
2025-02-07 13:20:00,23.65,21.62914
2025-02-07 13:25:00,23.41,21.63109
2025-02-07 13:30:00,22.85,21.633
2025-02-07 13:35:00,23.35,21.63494
2025-02-07 13:40:00,23.58,21.63691
2025-02-07 13:45:00,23.87,21.6389
2025-02-07 13:50:00,22.84,21.6408
2025-02-07 13:55:00,24.12,21.64281
2025-02-07 14:00:00,23.18,21.64474
2025-02-07 14:05:00,23.34,21.64669
2025-02-07 14:10:00,25.05,21.64878
2025-02-07 14:15:00,25.17,21.65087
2025-02-07 14:20:00,24.81,21.65294
2025-02-07 14:25:00,25.07,21.65503
2025-02-07 14:30:00,22.93,21.65694
2025-02-07 14:35:00,24.55,21.65899
2025-02-07 14:40:00,24.85,21.66106
2025-02-07 14:45:00,25.16,21.66316
2025-02-07 14:50:00,24.91,21.66523
2025-02-07 14:55:00,23.56,21.6672
2025-02-07 15:00:00,24.61,21.66925
2025-02-07 15:05:00,24.75,21.67131
2025-02-07 15:10:00,24.29,21.67333
2025-02-07 15:15:00,23.91,21.67533
2025-02-07 15:20:00,23.95,21.67732
2025-02-07 15:25:00,24.37,21.67935
2025-02-07 15:30:00,24.52,21.6814
2025-02-07 15:35:00,24.36,21.68343
2025-02-07 15:40:00,24.1,21.68543
2025-02-07 15:45:00,23.27,21.68737
2025-02-07 15:50:00,24.93,21.68945
2025-02-07 15:55:00,25.11,21.69154
2025-02-07 16:00:00,24.99,21.69363
2025-02-07 16:05:00,25.11,21.69572
2025-02-07 16:10:00,24.28,21.69774
2025-02-07 16:15:00,24.72,21.6998
2025-02-07 16:20:00,24.42,21.70184
2025-02-07 16:25:00,25.18,21.70393
2025-02-07 16:30:00,24.01,21.70594
2025-02-07 16:35:00,22.96,21.70785
2025-02-07 16:40:00,24.81,21.70992
2025-02-07 16:45:00,24.76,21.71198
2025-02-07 16:50:00,24.31,21.71401
2025-02-07 16:55:00,24.64,21.71606
2025-02-07 17:00:00,23.67,21.71803
2025-02-07 17:05:00,23.24,21.71997
2025-02-07 17:10:00,23.77,21.72195
2025-02-07 17:15:00,25.02,21.72403
2025-02-07 17:20:00,23.34,21.72598
2025-02-07 17:25:00,23.28,21.72792
2025-02-07 17:30:00,25.14,21.73001
2025-02-07 17:35:00,24.44,21.73205
2025-02-07 17:40:00,24.1,21.73406
2025-02-07 17:45:00,24.51,21.7361
2025-02-07 17:50:00,23.77,21.73808
2025-02-07 17:55:00,25.18,21.74018
2025-02-07 18:00:00,23.77,21.74216
2025-02-07 18:05:00,24.67,21.74422
2025-02-07 18:10:00,23.44,21.74617
2025-02-07 18:15:00,24.66,21.74823
2025-02-07 18:20:00,24.13,21.75024
2025-02-07 18:25:00,24.2,21.75225
2025-02-07 18:30:00,22.89,21.75416
2025-02-07 18:35:00,23.0,21.75608
2025-02-07 18:40:00,23.84,21.75806
2025-02-07 18:45:00,24.77,21.76013
2025-02-07 18:50:00,25.03,21.76221
2025-02-07 18:55:00,23.3,21.76416
2025-02-07 19:00:00,24.69,21.76621
2025-02-07 19:05:00,24.96,21.76829
2025-02-07 19:10:00,24.89,21.77037
2025-02-07 19:15:00,24.4,21.7724
2025-02-07 19:20:00,24.07,21.77441
2025-02-07 19:25:00,24.02,21.77641
2025-02-07 19:30:00,23.55,21.77837
2025-02-07 19:35:00,22.8,21.78027
2025-02-07 19:40:00,22.93,21.78218
2025-02-07 19:45:00,23.08,21.7841
2025-02-07 19:50:00,24.81,21.78617
2025-02-07 19:55:00,24.38,21.7882
2025-02-07 20:00:00,24.84,21.79027
2025-02-07 20:05:00,24.93,21.79235
2025-02-07 20:10:00,23.52,21.79431
2025-02-07 20:15:00,24.72,21.79637
2025-02-07 20:20:00,23.63,21.79834
2025-02-07 20:25:00,24.5,21.80038
2025-02-07 20:30:00,23.12,21.80231
2025-02-07 20:35:00,24.44,21.80434
2025-02-07 20:40:00,23.39,21.80629
2025-02-07 20:45:00,23.64,21.80826
2025-02-07 20:50:00,25.03,21.81035
2025-02-07 20:55:00,24.38,21.81238
2025-02-07 21:00:00,24.06,21.81439
2025-02-07 21:05:00,24.13,21.8164
2025-02-07 21:10:00,23.42,21.81835
2025-02-07 21:15:00,24.07,21.82036
2025-02-07 21:20:00,22.82,21.82226
2025-02-07 21:25:00,25.07,21.82435
2025-02-07 21:30:00,24.03,21.82635
2025-02-07 21:35:00,22.83,21.82825
2025-02-07 21:40:00,25.0,21.83033
2025-02-07 21:45:00,25.18,21.83243
2025-02-07 21:50:00,24.49,21.83447
2025-02-07 21:55:00,24.1,21.83648
2025-02-07 22:00:00,23.41,21.83843
2025-02-07 22:05:00,22.85,21.84034
2025-02-07 22:10:00,24.57,21.84238
2025-02-07 22:15:00,25.08,21.84447
2025-02-07 22:20:00,23.3,21.84642
2025-02-07 22:25:00,22.82,21.84832
2025-02-07 22:30:00,23.65,21.85029
2025-02-07 22:35:00,23.71,21.85226
2025-02-07 22:40:00,23.08,21.85419
2025-02-07 22:45:00,22.68,21.85608
2025-02-07 22:50:00,22.91,21.85799
2025-02-07 22:55:00,24.5,21.86003
2025-02-07 23:00:00,23.76,21.86201
2025-02-07 23:05:00,23.03,21.86393
2025-02-07 23:10:00,25.11,21.86602
2025-02-07 23:15:00,23.06,21.86794
2025-02-07 23:20:00,25.08,21.87003
2025-02-07 23:25:00,23.88,21.87202
2025-02-07 23:30:00,23.99,21.87402
2025-02-07 23:35:00,24.94,21.8761
2025-02-07 23:40:00,23.48,21.87806
2025-02-07 23:45:00,24.12,21.88006
2025-02-07 23:50:00,24.52,21.88211
2025-02-07 23:55:00,23.42,21.88406
2025-02-08 00:00:00,25.08,21.88615
2025-02-08 00:05:00,24.26,21.88817
2025-02-08 00:10:00,23.52,21.89013
2025-02-08 00:15:00,25.03,21.89222
2025-02-08 00:20:00,23.23,21.89415
2025-02-08 00:25:00,22.81,21.89605
2025-02-08 00:30:00,24.23,21.89807
2025-02-08 00:35:00,24.88,21.90015
2025-02-08 00:40:00,22.88,21.90205
2025-02-08 00:45:00,22.89,21.90396
2025-02-08 00:50:00,23.3,21.9059
2025-02-08 00:55:00,23.26,21.90784
2025-02-08 01:00:00,25.09,21.90993
2025-02-08 01:05:00,24.2,21.91195
2025-02-08 01:10:00,23.65,21.91392
2025-02-08 01:15:00,23.58,21.91588
2025-02-08 01:20:00,24.13,21.91789
2025-02-08 01:25:00,23.05,21.91982
2025-02-08 01:30:00,24.16,21.92183
2025-02-08 01:35:00,23.09,21.92375
2025-02-08 01:40:00,25.11,21.92584
2025-02-08 01:45:00,23.27,21.92778
2025-02-08 01:50:00,24.33,21.92981
2025-02-08 01:55:00,24.83,21.93188
2025-02-08 02:00:00,23.36,21.93383
2025-02-08 02:05:00,23.29,21.93577
2025-02-08 02:10:00,23.0,21.93768
2025-02-08 02:15:00,23.38,21.93963
2025-02-08 02:20:00,23.2,21.94157
2025-02-08 02:25:00,23.05,21.94349
2025-02-08 02:30:00,23.69,21.94546
2025-02-08 02:35:00,24.78,21.94753
2025-02-08 02:40:00,23.14,21.94945
2025-02-08 02:45:00,23.05,21.95138
2025-02-08 02:50:00,24.22,21.95339
2025-02-08 02:55:00,24.47,21.95543
2025-02-08 03:00:00,23.27,21.95737
2025-02-08 03:05:00,23.19,21.9593
2025-02-08 03:10:00,23.71,21.96128
2025-02-08 03:15:00,23.25,21.96322
2025-02-08 03:20:00,23.73,21.9652
2025-02-08 03:25:00,24.95,21.96727
2025-02-08 03:30:00,24.77,21.96934
2025-02-08 03:35:00,23.16,21.97127
2025-02-08 03:40:00,24.09,21.97328
2025-02-08 03:45:00,23.7,21.97525
2025-02-08 03:50:00,25.07,21.97734
2025-02-08 03:55:00,24.41,21.97937
2025-02-08 04:00:00,24.55,21.98142
2025-02-08 04:05:00,23.04,21.98334
2025-02-08 04:10:00,23.24,21.98528
2025-02-08 04:15:00,22.99,21.98719
2025-02-08 04:20:00,24.44,21.98923
2025-02-08 04:25:00,23.53,21.99119
2025-02-08 04:30:00,22.4,21.99306
2025-02-08 04:35:00,24.75,21.99512
2025-02-08 04:40:00,23.86,21.99711
2025-02-08 04:45:00,23.71,21.99909
2025-02-08 04:50:00,23.55,22.00105
2025-02-08 04:55:00,23.96,22.00304
2025-02-08 05:00:00,23.3,22.00499
2025-02-08 05:05:00,23.95,22.00698
2025-02-08 05:10:00,23.16,22.00891
2025-02-08 05:15:00,23.43,22.01086
2025-02-08 05:20:00,23.34,22.01281
2025-02-08 05:25:00,22.98,22.01472
2025-02-08 05:30:00,24.5,22.01677
2025-02-08 05:35:00,23.41,22.01872
2025-02-08 05:40:00,25.02,22.0208
2025-02-08 05:45:00,24.49,22.02284
2025-02-08 05:50:00,23.15,22.02477
2025-02-08 05:55:00,23.61,22.02674
2025-02-08 06:00:00,24.06,22.02875
2025-02-08 06:05:00,23.74,22.03072
2025-02-08 06:10:00,23.61,22.03269
2025-02-08 06:15:00,22.97,22.03461
2025-02-08 06:20:00,23.93,22.0366
2025-02-08 06:25:00,24.44,22.03864
2025-02-08 06:30:00,24.11,22.04065
2025-02-08 06:35:00,23.26,22.04258
2025-02-08 06:40:00,22.97,22.0445
2025-02-08 06:45:00,22.84,22.0464
2025-02-08 06:50:00,23.99,22.0484
2025-02-08 06:55:00,23.43,22.05035
2025-02-08 07:00:00,25.1,22.05245
2025-02-08 07:05:00,23.96,22.05444
2025-02-08 07:10:00,24.99,22.05653
2025-02-08 07:15:00,23.22,22.05846
2025-02-08 07:20:00,23.14,22.06039
2025-02-08 07:25:00,23.04,22.06231
2025-02-08 07:30:00,22.92,22.06422
2025-02-08 07:35:00,22.98,22.06613
2025-02-08 07:40:00,24.76,22.0682
2025-02-08 07:45:00,23.15,22.07013
2025-02-08 07:50:00,23.29,22.07207
2025-02-08 07:55:00,23.72,22.07404
2025-02-08 08:00:00,24.29,22.07607
2025-02-08 08:05:00,24.49,22.07811
2025-02-08 08:10:00,23.07,22.08003
2025-02-08 08:15:00,22.8,22.08193
2025-02-08 08:20:00,24.11,22.08394
2025-02-08 08:25:00,25.14,22.08604
2025-02-08 08:30:00,25.1,22.08813
2025-02-08 08:35:00,24.91,22.0902
2025-02-08 08:40:00,23.7,22.09218
2025-02-08 08:45:00,23.97,22.09418
2025-02-08 08:50:00,23.55,22.09614
2025-02-08 08:55:00,24.54,22.09818
2025-02-08 09:00:00,24.94,22.10026
2025-02-08 09:05:00,24.15,22.10227
2025-02-08 09:10:00,24.74,22.10434
2025-02-08 09:15:00,24.6,22.10639
2025-02-08 09:20:00,23.24,22.10832
2025-02-08 09:25:00,23.85,22.11031
2025-02-08 09:30:00,23.42,22.11226
2025-02-08 09:35:00,24.52,22.1143
2025-02-08 09:40:00,24.59,22.11635
2025-02-08 09:45:00,23.94,22.11835
2025-02-08 09:50:00,22.89,22.12026
2025-02-08 09:55:00,22.93,22.12217
2025-02-08 10:00:00,23.18,22.1241
2025-02-08 10:05:00,24.18,22.12611
2025-02-08 10:10:00,23.67,22.12809
2025-02-08 10:15:00,22.87,22.12999
2025-02-08 10:20:00,23.15,22.13192
2025-02-08 10:25:00,24.44,22.13396
2025-02-08 10:30:00,24.86,22.13603
2025-02-08 10:35:00,24.63,22.13808
2025-02-08 10:40:00,23.38,22.14003
2025-02-08 10:45:00,24.39,22.14206
2025-02-08 10:50:00,23.36,22.14401
2025-02-08 10:55:00,23.2,22.14594
2025-02-08 11:00:00,22.9,22.14785
2025-02-08 11:05:00,24.59,22.1499
2025-02-08 11:10:00,23.39,22.15185
2025-02-08 11:15:00,23.8,22.15383
2025-02-08 11:20:00,23.29,22.15577
2025-02-08 11:25:00,23.8,22.15776
2025-02-08 11:30:00,24.49,22.1598
2025-02-08 11:35:00,23.49,22.16175
2025-02-08 11:40:00,24.71,22.16381
2025-02-08 11:45:00,23.01,22.16573
2025-02-08 11:50:00,24.24,22.16775
2025-02-08 11:55:00,23.74,22.16973
2025-02-08 12:00:00,24.54,22.17178
2025-02-08 12:05:00,24.25,22.1738
2025-02-08 12:10:00,24.56,22.17584
2025-02-08 12:15:00,24.43,22.17788
2025-02-08 12:20:00,23.61,22.17985
2025-02-08 12:25:00,24.94,22.18192
2025-02-08 12:30:00,22.8,22.18382
2025-02-08 12:35:00,24.15,22.18584
2025-02-08 12:40:00,23.02,22.18776
2025-02-08 12:45:00,24.56,22.1898
2025-02-08 12:50:00,24.47,22.19184
2025-02-08 12:55:00,24.15,22.19385
2025-02-08 13:00:00,22.91,22.19576
2025-02-08 13:05:00,24.57,22.19781
2025-02-08 13:10:00,24.8,22.19988
2025-02-08 13:15:00,23.12,22.2018
2025-02-08 13:20:00,24.81,22.20387
