timestamp,power(W),energy(kWh)
2/24/2025 4:25,23.43,31.20977
2/24/2025 4:30,23.29,31.21171
2/24/2025 4:35,23.14,31.21364
2/24/2025 4:40,25.1,31.21573
2/24/2025 4:45,24.91,31.21781
2/24/2025 4:50,23.06,31.21973
2/24/2025 4:55,23.08,31.22165
2/24/2025 5:00,24.11,31.22366
2/24/2025 5:05,23.57,31.22563
2/24/2025 5:10,23.75,31.22761
2/24/2025 5:15,23.57,31.22957
2/24/2025 5:20,23.58,31.23154
2/24/2025 5:25,26.32,31.23373
2/24/2025 5:30,25,31.23581
2/24/2025 5:35,24.27,31.23784
2/24/2025 5:40,23.93,31.23983
2/24/2025 5:45,23.08,31.24175
2/24/2025 5:50,24.97,31.24383
2/24/2025 5:55,25.16,31.24593
2/24/2025 6:00,24.7,31.24799
2/24/2025 6:05,23.31,31.24993
2/24/2025 6:10,25.13,31.25203
2/24/2025 6:15,24.65,31.25408
2/24/2025 6:20,23.78,31.25606
2/24/2025 6:25,23.67,31.25803
2/24/2025 6:30,25.06,31.26012
2/24/2025 6:35,24.13,31.26213
2/24/2025 6:40,24.71,31.26419
2/24/2025 6:45,25.12,31.26629
2/24/2025 6:50,24.99,31.26837
2/24/2025 6:55,23.64,31.27034
2/24/2025 7:00,24.88,31.27241
2/24/2025 7:05,22.92,31.27432
2/24/2025 7:10,23.36,31.27627
2/24/2025 7:15,23.98,31.27827
2/24/2025 7:20,24.33,31.28029
2/24/2025 7:25,23.37,31.28224
2/24/2025 7:30,24.64,31.28429
2/24/2025 7:35,23.52,31.28625
2/24/2025 7:40,24.22,31.28827
2/24/2025 7:45,24.97,31.29035
2/24/2025 7:50,24.5,31.29239
2/24/2025 7:55,23.13,31.29432
2/24/2025 8:00,23.99,31.29632
2/24/2025 8:05,23.91,31.29831
2/24/2025 8:10,22.83,31.30022
2/24/2025 8:15,24.11,31.30223
2/24/2025 8:20,22.86,31.30413
2/24/2025 8:25,23.56,31.30609
2/24/2025 8:30,23.68,31.30807
2/24/2025 8:35,24.94,31.31014
2/24/2025 8:40,25.12,31.31224
2/24/2025 8:45,22.88,31.31414
2/24/2025 8:50,24.1,31.31615
2/24/2025 8:55,23.38,31.3181
2/24/2025 9:00,24.41,31.32014
2/24/2025 9:05,23.48,31.32209
2/24/2025 9:10,23.04,31.32401
2/24/2025 9:15,24.2,31.32603
2/24/2025 9:20,23.93,31.32802
2/24/2025 9:25,22.81,31.32992
2/24/2025 9:30,23.79,31.33191
2/24/2025 9:35,24.76,31.33397
2/24/2025 9:40,24.78,31.33604
2/24/2025 9:45,24.81,31.3381
2/24/2025 9:50,24.08,31.34011
2/24/2025 9:55,25.07,31.3422
2/24/2025 10:00,24.68,31.34426
2/24/2025 10:05,24.19,31.34627
2/24/2025 10:10,24.71,31.34833
2/24/2025 10:15,24.41,31.35036
2/24/2025 10:20,25.13,31.35246
2/24/2025 10:25,24.67,31.35451
2/24/2025 10:30,25.04,31.3566
2/24/2025 10:35,22.97,31.35852
2/24/2025 10:40,24.68,31.36057
2/24/2025 10:45,25.11,31.36266
2/24/2025 10:50,24.35,31.36469
2/24/2025 10:55,24.99,31.36678
2/24/2025 11:00,22.83,31.36868
2/24/2025 11:05,23.42,31.37063
2/24/2025 11:10,22.81,31.37253
2/24/2025 11:15,23.96,31.37453
2/24/2025 11:20,24.23,31.37655
2/24/2025 11:25,24.15,31.37856
2/24/2025 11:30,23.99,31.38056
2/24/2025 11:35,24.58,31.38261
2/24/2025 11:40,23.06,31.38453
2/24/2025 11:45,25.2,31.38663
2/24/2025 11:50,24.27,31.38865
2/24/2025 11:55,24.63,31.3907
2/24/2025 12:00,24.45,31.39274
2/24/2025 12:05,23.07,31.39466
2/24/2025 12:10,23.09,31.39659
2/24/2025 12:15,23.08,31.39851
2/24/2025 12:20,24.3,31.40054
2/24/2025 12:25,24.97,31.40262
2/24/2025 12:30,23.22,31.40455
2/24/2025 12:35,23.62,31.40652
2/24/2025 12:40,22.93,31.40843
2/24/2025 12:45,24.73,31.41049
2/24/2025 12:50,24.83,31.41256
2/24/2025 12:55,24.68,31.41462
2/24/2025 13:00,24.75,31.41668
2/24/2025 13:05,23.82,31.41866
2/24/2025 13:10,24.19,31.42068
2/24/2025 13:15,23.17,31.42261
2/24/2025 13:20,24.21,31.42463
2/24/2025 13:25,23.3,31.42657
2/24/2025 13:30,24.5,31.42861
2/24/2025 13:35,24.22,31.43063
2/24/2025 13:40,23.19,31.43256
2/24/2025 13:45,25.17,31.43466
2/24/2025 13:50,25.11,31.43675
2/24/2025 13:55,24.71,31.43881
2/24/2025 14:00,22.81,31.44071
2/24/2025 14:05,24.94,31.44279
2/24/2025 14:10,24.51,31.44483
2/24/2025 14:15,23.74,31.44681
2/24/2025 14:20,23.01,31.44873
2/24/2025 14:25,24.72,31.45079
2/24/2025 14:30,23.91,31.45278
2/24/2025 14:35,24.99,31.45486
2/24/2025 14:40,24.04,31.45687
2/24/2025 14:45,23.87,31.45886
2/24/2025 14:50,24.65,31.46091
2/24/2025 14:55,25.11,31.463
2/24/2025 15:00,25.03,31.46509
2/24/2025 15:05,23.07,31.46701
2/24/2025 15:10,23.49,31.46897
2/24/2025 15:15,24.94,31.47105
2/24/2025 15:20,23.34,31.47299
2/24/2025 15:25,23,31.47491
2/24/2025 15:30,23.21,31.47684
2/24/2025 15:35,24.98,31.47892
2/24/2025 15:40,23.56,31.48089
2/24/2025 15:45,23,31.4828
2/24/2025 15:50,24.44,31.48484
2/24/2025 15:55,22.83,31.48674
2/24/2025 16:00,23.08,31.48867
2/24/2025 16:05,23.4,31.49062
2/24/2025 16:10,23.27,31.49256
2/24/2025 16:15,23.27,31.4945
2/24/2025 16:20,23.8,31.49648
2/24/2025 16:25,22.93,31.49839
2/24/2025 16:30,24.41,31.50042
2/24/2025 16:35,22.83,31.50233
2/24/2025 16:40,23.76,31.50431
2/24/2025 16:45,23.62,31.50628
2/24/2025 16:50,22.95,31.50819
2/24/2025 16:55,23.69,31.51016
2/24/2025 17:00,23.77,31.51214
2/24/2025 17:05,24.58,31.51419
2/24/2025 17:10,23.14,31.51612
2/24/2025 17:15,25.13,31.51821
2/24/2025 17:20,22.86,31.52012
2/24/2025 17:25,24.81,31.52219
2/24/2025 17:30,23.59,31.52415
2/24/2025 17:35,24.14,31.52616
2/24/2025 17:40,24.67,31.52822
2/24/2025 17:45,23.26,31.53016
2/24/2025 17:50,24.88,31.53223
2/24/2025 17:55,24.87,31.53431
2/24/2025 18:00,24.17,31.53632
2/24/2025 18:05,22.98,31.53823
2/24/2025 18:10,25.18,31.54033
2/24/2025 18:15,22.81,31.54223
2/24/2025 18:20,23.24,31.54417
2/24/2025 18:25,23.56,31.54613
2/24/2025 18:30,22.88,31.54804
2/24/2025 18:35,23.82,31.55002
2/24/2025 18:40,24.59,31.55207
2/24/2025 18:45,24.34,31.5541
2/24/2025 18:50,23.32,31.55604
2/24/2025 18:55,23.06,31.55797
2/24/2025 19:00,25.15,31.56006
2/24/2025 19:05,25.2,31.56216
2/24/2025 19:10,23.74,31.56414
2/24/2025 19:15,24.03,31.56614
2/24/2025 19:20,23.67,31.56812
2/24/2025 19:25,24.84,31.57018
2/24/2025 19:30,23.37,31.57213
2/24/2025 19:35,23.96,31.57413
2/24/2025 19:40,22.84,31.57603
2/24/2025 19:45,24.9,31.57811
2/24/2025 19:50,24.5,31.58015
2/24/2025 19:55,22.93,31.58206
2/24/2025 20:00,23.33,31.584
2/24/2025 20:05,25.17,31.5861
2/24/2025 20:10,24.82,31.58817
2/24/2025 20:15,24.35,31.5902
2/24/2025 20:20,24.82,31.59227
2/24/2025 20:25,23.46,31.59422
2/24/2025 20:30,23.13,31.59615
2/24/2025 20:35,23.95,31.59815
2/24/2025 20:40,23.14,31.60008
2/24/2025 20:45,23.38,31.60202
2/24/2025 20:50,23.61,31.60399
2/24/2025 20:55,23.2,31.60592
2/24/2025 21:00,24.51,31.60797
2/24/2025 21:05,24.96,31.61005
2/24/2025 21:10,22.83,31.61195
2/24/2025 21:15,24.88,31.61402
2/24/2025 21:20,23.09,31.61595
2/24/2025 21:25,23.78,31.61793
2/24/2025 21:30,25.05,31.62002
2/24/2025 21:35,23.99,31.62202
2/24/2025 21:40,25.05,31.6241
2/24/2025 21:45,23.07,31.62602
2/24/2025 21:50,23.93,31.62802
2/24/2025 21:55,22.87,31.62993
2/24/2025 22:00,22.86,31.63183
2/24/2025 22:05,24.01,31.63383
2/24/2025 22:10,23.67,31.6358
2/24/2025 22:15,23.28,31.63774
2/24/2025 22:20,22.84,31.63965
2/24/2025 22:25,24.9,31.64172
2/24/2025 22:30,23.89,31.64371
2/24/2025 22:35,26.52,31.64592
2/24/2025 22:40,22.96,31.64784
2/24/2025 22:45,24.08,31.64984
2/24/2025 22:50,22.86,31.65175
2/24/2025 22:55,23.68,31.65372
2/24/2025 23:00,22.9,31.65563
2/24/2025 23:05,24.58,31.65768
2/24/2025 23:10,23.69,31.65965
2/24/2025 23:15,24.37,31.66168
2/24/2025 23:20,22.99,31.6636
2/24/2025 23:25,23.88,31.66559
2/24/2025 23:30,22.85,31.66749
2/24/2025 23:35,24.98,31.66957
2/24/2025 23:40,23.48,31.67153
2/24/2025 23:45,24.38,31.67356
2/24/2025 23:50,24.37,31.67559
2/24/2025 23:55,23.67,31.67757
2/25/2025 0:00,23.37,31.67951
2/25/2025 0:05,25.11,31.68161
2/25/2025 0:10,24.76,31.68367
2/25/2025 0:15,22.88,31.68558
2/25/2025 0:20,25,31.68766
2/25/2025 0:25,24.85,31.68973
2/25/2025 0:30,24.31,31.69176
2/25/2025 0:35,24.75,31.69382
2/25/2025 0:40,24.73,31.69588
2/25/2025 0:45,23.41,31.69783
2/25/2025 0:50,22.97,31.69974
2/25/2025 0:55,23.7,31.70172
2/25/2025 1:00,23.66,31.70369
2/25/2025 1:05,24.99,31.70577
2/25/2025 1:10,23.22,31.70771
2/25/2025 1:15,24.82,31.70978
2/25/2025 1:20,24.65,31.71183
2/25/2025 1:25,23.94,31.71383
2/25/2025 1:30,24.44,31.71586
2/25/2025 1:35,24.49,31.7179
2/25/2025 1:40,23.74,31.71988
2/25/2025 1:45,23.66,31.72185
2/25/2025 1:50,24.28,31.72388
2/25/2025 1:55,25.16,31.72597
2/25/2025 2:00,24.03,31.72797
2/25/2025 2:05,24.86,31.73005
2/25/2025 2:10,24.13,31.73206
2/25/2025 2:15,23.35,31.734
2/25/2025 2:20,22.92,31.73591
2/25/2025 2:25,22.88,31.73782
2/25/2025 2:30,25.13,31.73991
2/25/2025 2:35,24.15,31.74193
2/25/2025 2:40,23.19,31.74386
2/25/2025 2:45,24.55,31.7459
2/25/2025 2:50,23.81,31.74789
2/25/2025 2:55,23.61,31.74986
2/25/2025 3:00,23.23,31.75179
2/25/2025 3:05,23.46,31.75375
2/25/2025 3:10,24.08,31.75575
2/25/2025 3:15,24.55,31.7578
2/25/2025 3:20,24.6,31.75985
2/25/2025 3:25,23.56,31.76181
2/25/2025 3:30,23.35,31.76376
2/25/2025 3:35,23.11,31.76568
2/25/2025 3:40,25.05,31.76777
2/25/2025 3:45,24.28,31.76979
2/25/2025 3:50,23.88,31.77178
2/25/2025 3:55,22.94,31.7737
2/25/2025 4:00,24.13,31.77571
2/25/2025 4:05,23.57,31.77767
2/25/2025 4:10,24.5,31.77971
2/25/2025 4:15,24.95,31.78179
2/25/2025 4:20,25,31.78387
2/25/2025 4:25,24.13,31.78589
2/25/2025 4:30,24.03,31.78789
2/25/2025 4:35,24.91,31.78996
2/25/2025 4:40,24.96,31.79204
2/25/2025 4:45,23.98,31.79404
2/25/2025 4:50,21.97,31.79587
2/25/2025 4:55,23.1,31.7978
2/25/2025 5:00,23.55,31.79976
2/25/2025 5:05,22.93,31.80167
2/25/2025 5:10,25.09,31.80376
2/25/2025 5:15,23.57,31.80573
2/25/2025 5:20,24.71,31.80779
2/25/2025 5:25,24.08,31.80979
2/25/2025 5:30,24.17,31.81181
2/25/2025 5:35,23.79,31.81379
2/25/2025 5:40,24.9,31.81586
2/25/2025 5:45,23.85,31.81785
2/25/2025 5:50,23.1,31.81978
2/25/2025 5:55,23.27,31.82171
2/25/2025 6:00,24.24,31.82374
2/25/2025 6:05,23.31,31.82568
2/25/2025 6:10,24.72,31.82774
2/25/2025 6:15,24.46,31.82978
2/25/2025 6:20,23.62,31.83174
2/25/2025 6:25,22.85,31.83365
2/25/2025 6:30,23.75,31.83563
2/25/2025 6:35,23.08,31.83755
2/25/2025 6:40,23.07,31.83947
2/25/2025 6:45,24.19,31.84149
2/25/2025 6:50,24.36,31.84352
2/25/2025 6:55,23.39,31.84547
2/25/2025 7:00,23.14,31.8474
2/25/2025 7:05,23.79,31.84938
2/25/2025 7:10,24.89,31.85146
2/25/2025 7:15,24.89,31.85353
2/25/2025 7:20,25.05,31.85562
2/25/2025 7:25,23.18,31.85755
2/25/2025 7:30,23.46,31.8595
2/25/2025 7:35,23.88,31.86149
2/25/2025 7:40,24.6,31.86354
2/25/2025 7:45,23.37,31.86549
2/25/2025 7:50,22.93,31.8674
2/25/2025 7:55,23.81,31.86939
2/25/2025 8:00,22.8,31.87129
2/25/2025 8:05,23.53,31.87325
2/25/2025 8:10,25.06,31.87534
2/25/2025 8:15,23.42,31.87729
2/25/2025 8:20,23.25,31.87923
2/25/2025 8:25,23.09,31.88115
2/25/2025 8:30,23.07,31.88307
2/25/2025 8:35,24.4,31.88511
2/25/2025 8:40,23.96,31.8871
2/25/2025 8:45,24.3,31.88913
2/25/2025 8:50,22.96,31.89104
2/25/2025 8:55,25.17,31.89314
2/25/2025 9:00,25.14,31.89523
2/25/2025 9:05,23.22,31.89717
2/25/2025 9:10,24.37,31.8992
2/25/2025 9:15,25.09,31.90129
2/25/2025 9:20,23.36,31.90324
2/25/2025 9:25,24.41,31.90527
2/25/2025 9:30,23.36,31.90722
2/25/2025 9:35,24.73,31.90928
2/25/2025 9:40,23.82,31.91126
2/25/2025 9:45,24.61,31.91331
2/25/2025 9:50,23.38,31.91526
2/25/2025 9:55,23.41,31.91721
2/25/2025 10:00,24.33,31.91924
2/25/2025 10:05,23.32,31.92118
2/25/2025 10:10,23.82,31.92317
2/25/2025 10:15,23.66,31.92514
2/25/2025 10:20,25.08,31.92723
2/25/2025 10:25,24.45,31.92927
2/25/2025 10:30,24.8,31.93134
2/25/2025 10:35,23.54,31.9333
2/25/2025 10:40,23.23,31.93523
2/25/2025 10:45,24.03,31.93724
2/25/2025 10:50,23.84,31.93922
2/25/2025 10:55,24.67,31.94128
2/25/2025 11:00,24.12,31.94329
2/25/2025 11:05,25.1,31.94538
2/25/2025 11:10,23.56,31.94734
2/25/2025 11:15,23.3,31.94928
2/25/2025 11:20,24.79,31.95135
2/25/2025 11:25,23.41,31.9533
2/25/2025 11:30,23.99,31.9553
2/25/2025 11:35,24.85,31.95737
2/25/2025 11:40,25.11,31.95946
2/25/2025 11:45,23.4,31.96141
2/25/2025 11:50,23.04,31.96333
2/25/2025 11:55,23.09,31.96526
2/25/2025 12:00,23.04,31.96718
2/25/2025 12:05,23.07,31.9691
2/25/2025 12:10,23.32,31.97104
2/25/2025 12:15,23.13,31.97297
2/25/2025 12:20,24.01,31.97497
2/25/2025 12:25,23.12,31.9769
2/25/2025 12:30,23.48,31.97885
2/25/2025 12:35,24.37,31.98088
2/25/2025 12:40,24.2,31.9829
2/25/2025 12:45,23.94,31.9849
2/25/2025 12:50,23.03,31.98682
2/25/2025 12:55,23.81,31.9888
2/25/2025 13:00,24.25,31.99082
2/25/2025 13:05,23.33,31.99276
2/25/2025 13:10,23.48,31.99472
2/25/2025 13:15,24.25,31.99674
2/25/2025 13:20,24.51,31.99878
2/25/2025 13:25,24.38,32.00082
2/25/2025 13:30,23.27,32.00275
2/25/2025 13:35,24.6,32.0048
2/25/2025 13:40,24.12,32.00681
2/25/2025 13:45,24.5,32.00886
2/25/2025 13:50,25.04,32.01094
2/25/2025 13:55,23.41,32.01289
2/25/2025 14:00,23.11,32.01482
2/25/2025 14:05,24.51,32.01686
2/25/2025 14:10,23.62,32.01883
2/25/2025 14:15,23.49,32.02079
2/25/2025 14:20,23.76,32.02277
2/25/2025 14:25,23.02,32.02469
2/25/2025 14:30,23.1,32.02661
2/25/2025 14:35,24.64,32.02866
2/25/2025 14:40,25.14,32.03076
2/25/2025 14:45,24.5,32.0328
2/25/2025 14:50,23.4,32.03475
2/25/2025 14:55,24.01,32.03675
2/25/2025 15:00,23.74,32.03873
2/25/2025 15:05,23.03,32.04065
2/25/2025 15:10,23.14,32.04258
2/25/2025 15:15,23.5,32.04454
2/25/2025 15:20,25.06,32.04662
2/25/2025 15:25,23.27,32.04856
2/25/2025 15:30,23.47,32.05052
2/25/2025 15:35,24.54,32.05256
2/25/2025 15:40,23.11,32.05449
2/25/2025 15:45,24.86,32.05656
2/25/2025 15:50,24.44,32.0586
2/25/2025 15:55,23.81,32.06058
2/25/2025 16:00,24.64,32.06264
2/25/2025 16:05,25.05,32.06472
2/25/2025 16:10,24.85,32.06679
2/25/2025 16:15,24.61,32.06884
2/25/2025 16:20,25.15,32.07094
2/25/2025 16:25,24.63,32.07299
2/25/2025 16:30,23.24,32.07493
2/25/2025 16:35,22.91,32.07684
2/25/2025 16:40,23.52,32.0788
2/25/2025 16:45,23.36,32.08075
2/25/2025 16:50,24.52,32.08279
2/25/2025 16:55,23.87,32.08478
2/25/2025 17:00,23.36,32.08672
2/25/2025 17:05,24.09,32.08873
2/25/2025 17:10,23.42,32.09068
2/25/2025 17:15,23.98,32.09268
2/25/2025 17:20,24.53,32.09473
2/25/2025 17:25,23.02,32.09664
2/25/2025 17:30,24.24,32.09866
2/25/2025 17:35,24.19,32.10068
2/25/2025 17:40,23.57,32.10264
2/25/2025 17:45,25.19,32.10474
2/25/2025 17:50,25.07,32.10683
2/25/2025 17:55,24.81,32.1089
2/25/2025 18:00,25.07,32.11099
2/25/2025 18:05,23.28,32.11293
2/25/2025 18:10,23.86,32.11492
2/25/2025 18:15,24.15,32.11693
2/25/2025 18:20,24.09,32.11894
2/25/2025 18:25,24.65,32.12099
2/25/2025 18:30,22.83,32.12289
2/25/2025 18:35,24.42,32.12493
2/25/2025 18:40,24.78,32.12699
2/25/2025 18:45,24.37,32.12903
2/25/2025 18:50,23.82,32.13101
2/25/2025 18:55,24.36,32.13304
2/25/2025 19:00,23.36,32.13499
2/25/2025 19:05,23.3,32.13693
2/25/2025 19:10,23.02,32.13885
2/25/2025 19:15,24.92,32.14092
2/25/2025 19:20,23.07,32.14285
2/25/2025 19:25,23.44,32.1448
2/25/2025 19:30,24.38,32.14683
2/25/2025 19:35,24.99,32.14892
2/25/2025 19:40,23.69,32.15089
2/25/2025 19:45,25.19,32.15299
2/25/2025 19:50,25,32.15507
2/25/2025 19:55,24.15,32.15709
2/25/2025 20:00,24.53,32.15913
2/25/2025 20:05,22.98,32.16104
2/25/2025 20:10,24.87,32.16312
2/25/2025 20:15,24.29,32.16514
2/25/2025 20:20,23.75,32.16712
2/25/2025 20:25,23.34,32.16907
2/25/2025 20:30,23.11,32.17099
2/25/2025 20:35,24,32.17299
2/25/2025 20:40,24.41,32.17502
2/25/2025 20:45,22.99,32.17694
2/25/2025 20:50,24.41,32.17898
2/25/2025 20:55,25.06,32.18106
2/25/2025 21:00,23.41,32.18301
2/25/2025 21:05,22.97,32.18493
2/25/2025 21:10,24.29,32.18695
2/25/2025 21:15,24.52,32.189
2/25/2025 21:20,24.1,32.191
2/25/2025 21:25,24.43,32.19304
2/25/2025 21:30,23.71,32.19502
2/25/2025 21:35,24.34,32.19704
2/25/2025 21:40,24.52,32.19909
2/25/2025 21:45,23.84,32.20107
2/25/2025 21:50,23.18,32.20301
2/25/2025 21:55,24.74,32.20507
2/25/2025 22:00,23.52,32.20703
2/25/2025 22:05,23.54,32.20899
2/25/2025 22:10,24.91,32.21107
2/25/2025 22:15,24.45,32.2131
2/25/2025 22:20,23.55,32.21507
2/25/2025 22:25,24.34,32.21709
2/25/2025 22:30,24.02,32.21909
2/25/2025 22:35,25.11,32.22119
2/25/2025 22:40,24.2,32.2232
2/25/2025 22:45,22.96,32.22512
2/25/2025 22:50,23.31,32.22706
2/25/2025 22:55,25.17,32.22916
2/25/2025 23:00,24.65,32.23121
2/25/2025 23:05,23.05,32.23313
2/25/2025 23:10,25.19,32.23523
2/25/2025 23:15,25.13,32.23733
2/25/2025 23:20,23.35,32.23927
2/25/2025 23:25,24.01,32.24127
2/25/2025 23:30,23.13,32.2432
2/25/2025 23:35,23.97,32.2452
2/25/2025 23:40,24.29,32.24722
2/25/2025 23:45,23.24,32.24916
2/25/2025 23:50,23.93,32.25115
2/25/2025 23:55,23.81,32.25314
2/26/2025 0:00,24.18,32.25515
2/26/2025 0:05,24.6,32.2572
2/26/2025 0:10,23.14,32.25913
2/26/2025 0:15,22.91,32.26104
2/26/2025 0:20,22.98,32.26295
2/26/2025 0:25,24.96,32.26503
2/26/2025 0:30,24.99,32.26712
2/26/2025 0:35,24.76,32.26918
2/26/2025 0:40,23.83,32.27117
2/26/2025 0:45,24.7,32.27322
2/26/2025 0:50,24.96,32.2753
2/26/2025 0:55,24.26,32.27733
2/26/2025 1:00,24.68,32.27938
2/26/2025 1:05,25.02,32.28147
2/26/2025 1:10,24.71,32.28353
2/26/2025 1:15,24.16,32.28554
2/26/2025 1:20,23.3,32.28748
2/26/2025 1:25,23.79,32.28946
2/26/2025 1:30,23.21,32.2914
2/26/2025 1:35,24.71,32.29346
2/26/2025 1:40,24.21,32.29547
2/26/2025 1:45,25.1,32.29757
2/26/2025 1:50,25.1,32.29966
2/26/2025 1:55,23.74,32.30164
2/26/2025 2:00,23.14,32.30356
2/26/2025 2:05,23.79,32.30555
2/26/2025 2:10,24.1,32.30755
2/26/2025 2:15,24.67,32.30961
2/26/2025 2:20,23.02,32.31153
2/26/2025 2:25,23.76,32.31351
2/26/2025 2:30,22.96,32.31542
2/26/2025 2:35,24.38,32.31745
2/26/2025 2:40,24.85,32.31953
2/26/2025 2:45,22.87,32.32143
2/26/2025 2:50,24.58,32.32348
2/26/2025 2:55,22.87,32.32539
2/26/2025 3:00,23.34,32.32733
2/26/2025 3:05,23.63,32.3293
2/26/2025 3:10,25.18,32.3314
2/26/2025 3:15,23.46,32.33335
2/26/2025 3:20,22.85,32.33526
2/26/2025 3:25,24.21,32.33728
2/26/2025 3:30,23.97,32.33927
2/26/2025 3:35,24.44,32.34131
2/26/2025 3:40,25.05,32.3434
2/26/2025 3:45,23.18,32.34533
2/26/2025 3:50,23.37,32.34728
2/26/2025 3:55,23.3,32.34922
2/26/2025 4:00,23.79,32.3512
2/26/2025 4:05,23.49,32.35316
2/26/2025 4:10,23.44,32.35511
2/26/2025 4:15,24.87,32.35718
2/26/2025 4:20,23.84,32.35917
2/26/2025 4:25,25.12,32.36126
2/26/2025 4:30,24.72,32.36332
2/26/2025 4:35,24.91,32.3654
2/26/2025 4:40,23.64,32.36737
2/26/2025 4:45,23.21,32.3693
2/26/2025 4:50,24.72,32.37136
2/26/2025 4:55,22.86,32.37327
2/26/2025 5:00,24.14,32.37528
2/26/2025 5:05,24.23,32.3773
2/26/2025 5:10,24.89,32.37937
2/26/2025 5:15,25.15,32.38147
2/26/2025 5:20,23.13,32.3834
2/26/2025 5:25,23.74,32.38538
2/26/2025 5:30,23.46,32.38733
2/26/2025 5:35,24.65,32.38939
2/26/2025 5:40,24.73,32.39145
2/26/2025 5:45,23.88,32.39344
2/26/2025 5:50,25.07,32.39553
2/26/2025 5:55,24.48,32.39757
2/26/2025 6:00,24.99,32.39965
2/26/2025 6:05,23.84,32.40163
2/26/2025 6:10,24.69,32.40369
2/26/2025 6:15,23.65,32.40566
2/26/2025 6:20,24.82,32.40773
2/26/2025 6:25,23.01,32.40965
2/26/2025 6:30,24.28,32.41167
2/26/2025 6:35,24.84,32.41374
2/26/2025 6:40,24.47,32.41578
2/26/2025 6:45,24.32,32.41781
2/26/2025 6:50,24.76,32.41987
2/26/2025 6:55,23.53,32.42183
2/26/2025 7:00,23.12,32.42376
2/26/2025 7:05,24.39,32.42579
2/26/2025 7:10,23.02,32.42771
2/26/2025 7:15,24.16,32.42972
2/26/2025 7:20,24.83,32.43179
2/26/2025 7:25,24.88,32.43386
2/26/2025 7:30,22.85,32.43577
2/26/2025 7:35,24.88,32.43784
2/26/2025 7:40,24.33,32.43987
2/26/2025 7:45,23.74,32.44185
2/26/2025 7:50,24.68,32.4439
2/26/2025 7:55,24.14,32.44592
2/26/2025 8:00,24.05,32.44792
2/26/2025 8:05,25.04,32.45001
2/26/2025 8:10,24.03,32.45201
2/26/2025 8:15,23.42,32.45396
2/26/2025 8:20,24.6,32.45601
2/26/2025 8:25,24.53,32.45805
2/26/2025 8:30,25.1,32.46015
2/26/2025 8:35,22.84,32.46205
2/26/2025 8:40,23.81,32.46403
2/26/2025 8:45,24.47,32.46607
2/26/2025 8:50,24.46,32.46811
2/26/2025 8:55,24.68,32.47017
2/26/2025 9:00,24.55,32.47221
2/26/2025 9:05,24.64,32.47427
2/26/2025 9:10,22.91,32.47618
2/26/2025 9:15,23.54,32.47814
2/26/2025 9:20,23.14,32.48007
2/26/2025 9:25,24.15,32.48208
2/26/2025 9:30,24.13,32.48409
2/26/2025 9:35,23.73,32.48607
2/26/2025 9:40,23.54,32.48803
2/26/2025 9:45,24.35,32.49006
2/26/2025 9:50,24.71,32.49212
2/26/2025 9:55,24.21,32.49413
2/26/2025 10:00,24.77,32.4962
2/26/2025 10:05,24.45,32.49824
2/26/2025 10:10,23.5,32.50019
2/26/2025 10:15,25.13,32.50229
2/26/2025 10:20,24.07,32.50429
2/26/2025 10:25,23.99,32.50629
2/26/2025 10:30,24.61,32.50835
2/26/2025 10:35,22.9,32.51025
2/26/2025 10:40,24.75,32.51232
2/26/2025 10:45,24.03,32.51432
2/26/2025 10:50,24.9,32.51639
2/26/2025 10:55,24.6,32.51844
2/26/2025 11:00,24.82,32.52051
2/26/2025 11:05,25.15,32.52261
2/26/2025 11:10,24.39,32.52464
2/26/2025 11:15,24.85,32.52671
2/26/2025 11:20,24.9,32.52879
2/26/2025 11:25,24.83,32.53086
2/26/2025 11:30,23.33,32.5328
2/26/2025 11:35,24.13,32.53481
2/26/2025 11:40,24.23,32.53683
2/26/2025 11:45,25.18,32.53893
2/26/2025 11:50,25.2,32.54103
2/26/2025 11:55,23.32,32.54297
2/26/2025 12:00,24.03,32.54497
2/26/2025 12:05,23.49,32.54693
2/26/2025 12:10,24.64,32.54899
2/26/2025 12:15,23.48,32.55094
2/26/2025 12:20,23.65,32.55291
2/26/2025 12:25,23.47,32.55487
2/26/2025 12:30,23.11,32.5568
2/26/2025 12:35,24.7,32.55885
2/26/2025 12:40,23.66,32.56082
2/26/2025 12:45,23.08,32.56275
2/26/2025 12:50,24.91,32.56482
2/26/2025 12:55,23.48,32.56678
2/26/2025 13:00,24.66,32.56884
2/26/2025 13:05,24.82,32.5709
2/26/2025 13:10,24.39,32.57294
2/26/2025 13:15,24.4,32.57497
2/26/2025 13:20,24.7,32.57703
2/26/2025 13:25,22.84,32.57893
2/26/2025 13:30,24.19,32.58095
2/26/2025 13:35,23.33,32.58289
2/26/2025 13:40,24.53,32.58494
2/26/2025 13:45,23.73,32.58691
2/26/2025 13:50,24.14,32.58892
2/26/2025 13:55,24.23,32.59094
2/26/2025 14:00,23.78,32.59293
2/26/2025 14:05,22.44,32.59479
2/26/2025 14:10,23.75,32.59677
2/26/2025 14:15,22.99,32.59869
2/26/2025 14:20,23.51,32.60065
2/26/2025 14:25,24.82,32.60272
2/26/2025 14:30,25.07,32.60481
2/26/2025 14:35,24.49,32.60685
2/26/2025 14:40,24.04,32.60885
